TYPECOM,COM,REG,DEP,TNCC,NCC,NCCENR,LIBELLE
COM,54079,44,54,0,BLENOD LES PONT A MOUSSON,Blénod-lès-Pont-à-Mousson,Blénod-lès-Pont-à-Mousson
COM,54080,44,54,0,BLENOD LES TOUL,Blénod-lès-Toul,Blénod-lès-Toul
COM,54081,44,54,0,BOISMONT,Boismont,Boismont
COM,54082,44,54,0,BONCOURT,Boncourt,Boncourt
COM,54083,44,54,0,BONVILLER,Bonviller,Bonviller
COM,54084,44,54,0,MONT BONVILLERS,Mont-Bonvillers,Mont-Bonvillers
COM,54085,44,54,0,BORVILLE,Borville,Borville
COM,54086,44,54,0,BOUCQ,Boucq,Boucq
COM,54087,44,54,0,BOUILLONVILLE,Bouillonville,Bouillonville
COM,54088,44,54,0,BOUVRON,Bouvron,Bouvron
COM,54089,44,54,0,BOUXIERES AUX CHENES,Bouxières-aux-Chênes,Bouxières-aux-Chênes
COM,54090,44,54,0,BOUXIERES AUX DAMES,Bouxières-aux-Dames,Bouxières-aux-Dames
COM,54091,44,54,0,BOUXIERES SOUS FROIDMONT,Bouxières-sous-Froidmont,Bouxières-sous-Froidmont
COM,54092,44,54,0,BOUZANVILLE,Bouzanville,Bouzanville
COM,54093,44,54,0,BRAINVILLE,Brainville,Brainville
COM,54094,44,54,0,BRALLEVILLE,Bralleville,Bralleville
COM,54095,44,54,0,BRATTE,Bratte,Bratte
COM,54096,44,54,0,BREHAIN LA VILLE,Bréhain-la-Ville,Bréhain-la-Ville
COM,54097,44,54,0,BREMENIL,Bréménil,Bréménil
COM,54098,44,54,0,BREMONCOURT,Brémoncourt,Brémoncourt
COM,54099,44,54,0,VAL DE BRIEY,Val de Briey,Val de Briey
COMD,54099,,,0,BRIEY,Briey,Briey
COM,54100,44,54,0,BRIN SUR SEILLE,Brin-sur-Seille,Brin-sur-Seille
COM,54101,44,54,0,BROUVILLE,Brouville,Brouville
COM,54102,44,54,0,BRULEY,Bruley,Bruley
COM,54103,44,54,0,BRUVILLE,Bruville,Bruville
COM,54104,44,54,0,BUISSONCOURT,Buissoncourt,Buissoncourt
COM,54105,44,54,0,BULLIGNY,Bulligny,Bulligny
COM,54106,44,54,0,BURES,Bures,Bures
COM,54107,44,54,0,BURIVILLE,Buriville,Buriville
COM,54108,44,54,0,BURTHECOURT AUX CHENES,Burthecourt-aux-Chênes,Burthecourt-aux-Chênes
COM,54109,44,54,0,CEINTREY,Ceintrey,Ceintrey
COM,54110,44,54,0,CERVILLE,Cerville,Cerville
COM,54111,44,54,0,CHALIGNY,Chaligny,Chaligny
COM,54112,44,54,0,CHAMBLEY BUSSIERES,Chambley-Bussières,Chambley-Bussières
COM,54113,44,54,0,CHAMPENOUX,Champenoux,Champenoux
COM,54114,44,54,0,CHAMPEY SUR MOSELLE,Champey-sur-Moselle,Champey-sur-Moselle
COM,54115,44,54,0,CHAMPIGNEULLES,Champigneulles,Champigneulles
COM,54116,44,54,0,CHANTEHEUX,Chanteheux,Chanteheux
COM,54117,44,54,0,CHAOUILLEY,Chaouilley,Chaouilley
COM,54118,44,54,0,CHARENCY VEZIN,Charency-Vezin,Charency-Vezin
COM,54119,44,54,0,CHAREY,Charey,Charey
COM,54120,44,54,0,CHARMES LA COTE,Charmes-la-Côte,Charmes-la-Côte
COM,54121,44,54,0,CHARMOIS,Charmois,Charmois
COM,54122,44,54,0,CHAUDENEY SUR MOSELLE,Chaudeney-sur-Moselle,Chaudeney-sur-Moselle
COM,54123,44,54,0,CHAVIGNY,Chavigny,Chavigny
COM,54124,44,54,0,CHAZELLES SUR ALBE,Chazelles-sur-Albe,Chazelles-sur-Albe
COM,54125,44,54,0,CHENEVIERES,Chenevières,Chenevières
COM,54126,44,54,0,CHENICOURT,Chenicourt,Chenicourt
COM,54127,44,54,0,CHENIERES,Chenières,Chenières
COM,54128,44,54,0,CHOLOY MENILLOT,Choloy-Ménillot,Choloy-Ménillot
COM,54129,44,54,0,CIREY SUR VEZOUZE,Cirey-sur-Vezouze,Cirey-sur-Vezouze
COM,54130,44,54,0,CLAYEURES,Clayeures,Clayeures
COM,54131,44,54,0,CLEMERY,Clémery,Clémery
COM,54132,44,54,0,CLEREY SUR BRENON,Clérey-sur-Brenon,Clérey-sur-Brenon
COM,54133,44,54,0,COINCOURT,Coincourt,Coincourt
COM,54134,44,54,0,COLMEY,Colmey,Colmey
COM,54135,44,54,0,COLOMBEY LES BELLES,Colombey-les-Belles,Colombey-les-Belles
COM,54136,44,54,0,CONFLANS EN JARNISY,Conflans-en-Jarnisy,Conflans-en-Jarnisy
COM,54137,44,54,0,CONS LA GRANDVILLE,Cons-la-Grandville,Cons-la-Grandville
COM,54138,44,54,0,COSNES ET ROMAIN,Cosnes-et-Romain,Cosnes-et-Romain
COM,54139,44,54,0,COURBESSEAUX,Courbesseaux,Courbesseaux
COM,54140,44,54,0,COURCELLES,Courcelles,Courcelles
COM,54141,44,54,0,COYVILLER,Coyviller,Coyviller
COM,54142,44,54,0,CRANTENOY,Crantenoy,Crantenoy
COM,54143,44,54,0,CREPEY,Crépey,Crépey
COM,54144,44,54,0,CREVECHAMPS,Crévéchamps,Crévéchamps
COM,54145,44,54,0,CREVIC,Crévic,Crévic
COM,54146,44,54,0,CREZILLES,Crézilles,Crézilles
COM,54147,44,54,0,CRION,Crion,Crion
COM,54148,44,54,0,CROISMARE,Croismare,Croismare
COM,54149,44,54,0,CRUSNES,Crusnes,Crusnes
COM,54150,44,54,0,CUSTINES,Custines,Custines
COM,54151,44,54,0,CUTRY,Cutry,Cutry
COM,54152,44,54,0,DAMELEVIERES,Damelevières,Damelevières
COM,54153,44,54,0,DAMPVITOUX,Dampvitoux,Dampvitoux
COM,54154,44,54,0,DENEUVRE,Deneuvre,Deneuvre
COM,54155,44,54,0,DEUXVILLE,Deuxville,Deuxville
COM,54156,44,54,0,DIARVILLE,Diarville,Diarville
COM,54157,44,54,0,DIEULOUARD,Dieulouard,Dieulouard
COM,54158,44,54,0,DOLCOURT,Dolcourt,Dolcourt
COM,54159,44,54,0,DOMBASLE SUR MEURTHE,Dombasle-sur-Meurthe,Dombasle-sur-Meurthe
COM,54160,44,54,0,DOMEVRE EN HAYE,Domèvre-en-Haye,Domèvre-en-Haye
COM,54161,44,54,0,DOMEVRE SUR VEZOUZE,Domèvre-sur-Vezouze,Domèvre-sur-Vezouze
COM,54162,44,54,0,DOMGERMAIN,Domgermain,Domgermain
COM,54163,44,54,0,DOMJEVIN,Domjevin,Domjevin
COM,54164,44,54,0,DOMMARIE EULMONT,Dommarie-Eulmont,Dommarie-Eulmont
COM,54165,44,54,0,DOMMARTEMONT,Dommartemont,Dommartemont
COM,54166,44,54,0,DOMMARTIN LA CHAUSSEE,Dommartin-la-Chaussée,Dommartin-la-Chaussée
COM,54167,44,54,0,DOMMARTIN LES TOUL,Dommartin-lès-Toul,Dommartin-lès-Toul
COM,54168,44,54,0,DOMMARTIN SOUS AMANCE,Dommartin-sous-Amance,Dommartin-sous-Amance
COM,54169,44,54,0,DOMPRIX,Domprix,Domprix
COM,54170,44,54,0,DOMPTAIL EN L AIR,Domptail-en-l'Air,Domptail-en-l'Air
COM,54171,44,54,0,DONCOURT LES CONFLANS,Doncourt-lès-Conflans,Doncourt-lès-Conflans
COM,54172,44,54,0,DONCOURT LES LONGUYON,Doncourt-lès-Longuyon,Doncourt-lès-Longuyon
COM,54173,44,54,0,DROUVILLE,Drouville,Drouville
COM,54174,44,54,1,ECROUVES,Écrouves,Écrouves
COM,54175,44,54,1,EINVAUX,Einvaux,Einvaux
COM,54176,44,54,1,EINVILLE AU JARD,Einville-au-Jard,Einville-au-Jard
COM,54177,44,54,1,EMBERMENIL,Emberménil,Emberménil
COM,54178,44,54,1,EPIEZ SUR CHIERS,Épiez-sur-Chiers,Épiez-sur-Chiers
COM,54179,44,54,1,EPLY,Éply,Éply
COM,54180,44,54,1,ERBEVILLER SUR AMEZULE,Erbéviller-sur-Amezule,Erbéviller-sur-Amezule
COM,54181,44,54,1,ERROUVILLE,Errouville,Errouville
COM,54182,44,54,1,ESSEY ET MAIZERAIS,Essey-et-Maizerais,Essey-et-Maizerais
COM,54183,44,54,1,ESSEY LA COTE,Essey-la-Côte,Essey-la-Côte
COM,54184,44,54,1,ESSEY LES NANCY,Essey-lès-Nancy,Essey-lès-Nancy
COM,54185,44,54,1,ETREVAL,Étreval,Étreval
COM,54186,44,54,1,EULMONT,Eulmont,Eulmont
COM,54187,44,54,1,EUVEZIN,Euvezin,Euvezin
COM,54188,44,54,0,FAULX,Faulx,Faulx
COM,54189,44,54,0,FAVIERES,Favières,Favières
COM,54190,44,54,0,FECOCOURT,Fécocourt,Fécocourt
COM,54191,44,54,0,FENNEVILLER,Fenneviller,Fenneviller
COM,54192,44,54,0,FERRIERES,Ferrières,Ferrières
COM,54193,44,54,0,FEY EN HAYE,Fey-en-Haye,Fey-en-Haye
COM,54194,44,54,0,FILLIERES,Fillières,Fillières
COM,54195,44,54,0,FLAINVAL,Flainval,Flainval
COM,54196,44,54,0,FLAVIGNY SUR MOSELLE,Flavigny-sur-Moselle,Flavigny-sur-Moselle
COM,54197,44,54,0,FLEVILLE DEVANT NANCY,Fléville-devant-Nancy,Fléville-devant-Nancy
COM,54198,44,54,0,FLEVILLE LIXIERES,Fléville-Lixières,Fléville-Lixières
COM,54199,44,54,0,FLIN,Flin,Flin
COM,54200,44,54,0,FLIREY,Flirey,Flirey
COM,54201,44,54,0,FONTENOY LA JOUTE,Fontenoy-la-Joûte,Fontenoy-la-Joûte
COM,54202,44,54,0,FONTENOY SUR MOSELLE,Fontenoy-sur-Moselle,Fontenoy-sur-Moselle
COM,54203,44,54,0,FORCELLES SAINT GORGON,Forcelles-Saint-Gorgon,Forcelles-Saint-Gorgon
COM,54204,44,54,0,FORCELLES SOUS GUGNEY,Forcelles-sous-Gugney,Forcelles-sous-Gugney
COM,54205,44,54,0,FOUG,Foug,Foug
COM,54206,44,54,0,FRAIMBOIS,Fraimbois,Fraimbois
COM,54207,44,54,0,FRAISNES EN SAINTOIS,Fraisnes-en-Saintois,Fraisnes-en-Saintois
COM,54208,44,54,0,FRANCHEVILLE,Francheville,Francheville
COM,54209,44,54,0,FRANCONVILLE,Franconville,Franconville
COM,54210,44,54,0,FREMENIL,Fréménil,Fréménil
COM,54211,44,54,0,FREMONVILLE,Frémonville,Frémonville
COM,54212,44,54,0,FRESNOIS LA MONTAGNE,Fresnois-la-Montagne,Fresnois-la-Montagne
COM,54213,44,54,0,FRIAUVILLE,Friauville,Friauville
COM,54214,44,54,0,FROLOIS,Frolois,Frolois
COM,54215,44,54,0,FROUARD,Frouard,Frouard
COM,54216,44,54,0,FROVILLE,Froville,Froville
COM,54217,44,54,0,GELACOURT,Gélacourt,Gélacourt
COM,54218,44,54,0,GELAUCOURT,Gélaucourt,Gélaucourt
COM,54219,44,54,0,GELLENONCOURT,Gellenoncourt,Gellenoncourt
COM,54220,44,54,0,GEMONVILLE,Gémonville,Gémonville
COM,54221,44,54,0,GERBECOURT ET HAPLEMONT,Gerbécourt-et-Haplemont,Gerbécourt-et-Haplemont
COM,54222,44,54,0,GERBEVILLER,Gerbéviller,Gerbéviller
COM,54223,44,54,0,GERMINY,Germiny,Germiny
COM,54224,44,54,0,GERMONVILLE,Germonville,Germonville
COM,54225,44,54,0,GEZONCOURT,Gézoncourt,Gézoncourt
COM,54226,44,54,0,GIBEAUMEIX,Gibeaumeix,Gibeaumeix
COM,54227,44,54,0,GIRAUMONT,Giraumont,Giraumont
COM,54228,44,54,0,GIRIVILLER,Giriviller,Giriviller
COM,54229,44,54,0,GLONVILLE,Glonville,Glonville
COM,54230,44,54,0,GOGNEY,Gogney,Gogney
COM,54231,44,54,0,GONDRECOURT AIX,Gondrecourt-Aix,Gondrecourt-Aix
COM,54232,44,54,0,GONDREVILLE,Gondreville,Gondreville
COM,54233,44,54,0,GONDREXON,Gondrexon,Gondrexon
COM,54234,44,54,0,GORCY,Gorcy,Gorcy
COM,54235,44,54,0,GOVILLER,Goviller,Goviller
COM,54236,44,54,0,GRAND FAILLY,Grand-Failly,Grand-Failly
COM,54237,44,54,0,GRIMONVILLER,Grimonviller,Grimonviller
COM,54238,44,54,0,GRIPPORT,Gripport,Gripport
COM,54239,44,54,0,GRISCOURT,Griscourt,Griscourt
COM,54240,44,54,0,GROSROUVRES,Grosrouvres,Grosrouvres
COM,54241,44,54,0,GUGNEY,Gugney,Gugney
COM,54242,44,54,0,GYE,Gye,Gye
COM,54243,44,54,1,HABLAINVILLE,Hablainville,Hablainville
COM,54244,44,54,1,HAGEVILLE,Hagéville,Hagéville
COM,54245,44,54,1,HAIGNEVILLE,Haigneville,Haigneville
COM,54246,44,54,1,HALLOVILLE,Halloville,Halloville
COM,54247,44,54,0,HAMMEVILLE,Hammeville,Hammeville
COM,54248,44,54,0,HAMONVILLE,Hamonville,Hamonville
COM,54249,44,54,0,HANNONVILLE SUZEMONT,Hannonville-Suzémont,Hannonville-Suzémont
COM,54250,44,54,1,HARAUCOURT,Haraucourt,Haraucourt
COM,54251,44,54,1,HARBOUEY,Harbouey,Harbouey
COM,54252,44,54,1,HAROUE,Haroué,Haroué
COM,54253,44,54,1,HATRIZE,Hatrize,Hatrize
COM,54254,44,54,1,HAUCOURT MOULAINE,Haucourt-Moulaine,Haucourt-Moulaine
COM,54255,44,54,1,HAUDONVILLE,Haudonville,Haudonville
COM,54256,44,54,1,HAUSSONVILLE,Haussonville,Haussonville
COM,54257,44,54,1,HEILLECOURT,Heillecourt,Heillecourt
COM,54258,44,54,1,HENAMENIL,Hénaménil,Hénaménil
COM,54259,44,54,1,HERBEVILLER,Herbéviller,Herbéviller
COM,54260,44,54,1,HERIMENIL,Hériménil,Hériménil
COM,54261,44,54,1,HERSERANGE,Herserange,Herserange
COM,54262,44,54,1,HOEVILLE,Hoéville,Hoéville
COM,54263,44,54,1,HOMECOURT,Homécourt,Homécourt
COM,54264,44,54,1,HOUDELMONT,Houdelmont,Houdelmont
COM,54265,44,54,1,HOUDEMONT,Houdemont,Houdemont
COM,54266,44,54,1,HOUDREVILLE,Houdreville,Houdreville
COM,54268,44,54,1,HOUSSEVILLE,Housséville,Housséville
COM,54269,44,54,1,HUDIVILLER,Hudiviller,Hudiviller
COM,54270,44,54,1,HUSSIGNY GODBRANGE,Hussigny-Godbrange,Hussigny-Godbrange
COM,54271,44,54,1,IGNEY,Igney,Igney
COM,54272,44,54,0,JAILLON,Jaillon,Jaillon
COM,54273,44,54,0,JARNY,Jarny,Jarny
COM,54274,44,54,0,JARVILLE LA MALGRANGE,Jarville-la-Malgrange,Jarville-la-Malgrange
COM,54275,44,54,0,JAULNY,Jaulny,Jaulny
COM,54276,44,54,0,JEANDELAINCOURT,Jeandelaincourt,Jeandelaincourt
COM,54277,44,54,0,JEANDELIZE,Jeandelize,Jeandelize
COM,54278,44,54,0,JEVONCOURT,Jevoncourt,Jevoncourt
COM,54279,44,54,0,JEZAINVILLE,Jezainville,Jezainville
COM,54280,44,54,0,JOEUF,Jœuf,Jœuf
COM,54281,44,54,0,JOLIVET,Jolivet,Jolivet
COM,54282,44,54,0,JOPPECOURT,Joppécourt,Joppécourt
COM,54283,44,54,0,JOUAVILLE,Jouaville,Jouaville
COM,54284,44,54,0,JOUDREVILLE,Joudreville,Joudreville
COM,54285,44,54,0,JUVRECOURT,Juvrecourt,Juvrecourt
COM,54286,44,54,0,LABRY,Labry,Labry
COM,54287,44,54,0,LACHAPELLE,Lachapelle,Lachapelle
COM,54288,44,54,0,LAGNEY,Lagney,Lagney
COM,54289,44,54,0,LAITRE SOUS AMANCE,Laître-sous-Amance,Laître-sous-Amance
COM,54290,44,54,0,LAIX,Laix,Laix
COM,54291,44,54,0,LALOEUF,Lalœuf,Lalœuf
COM,54292,44,54,0,LAMATH,Lamath,Lamath
COM,54293,44,54,0,LANDECOURT,Landécourt,Landécourt
COM,54294,44,54,0,LANDREMONT,Landremont,Landremont
COM,54295,44,54,0,LANDRES,Landres,Landres
COM,54296,44,54,0,LANEUVELOTTE,Laneuvelotte,Laneuvelotte
COM,54297,44,54,0,LANEUVEVILLE AUX BOIS,Laneuveville-aux-Bois,Laneuveville-aux-Bois
COM,54298,44,54,0,LANEUVEVILLE DERRIERE FOUG,Laneuveville-derrière-Foug,Laneuveville-derrière-Foug
COM,54299,44,54,0,LANEUVEVILLE DEVANT BAYON,Laneuveville-devant-Bayon,Laneuveville-devant-Bayon
COM,54300,44,54,0,LANEUVEVILLE DEVANT NANCY,Laneuveville-devant-Nancy,Laneuveville-devant-Nancy
COM,54301,44,54,0,LANFROICOURT,Lanfroicourt,Lanfroicourt
COM,54302,44,54,0,LANTEFONTAINE,Lantéfontaine,Lantéfontaine
COM,54303,44,54,0,LARONXE,Laronxe,Laronxe
COM,54304,44,54,0,LAXOU,Laxou,Laxou
COM,54305,44,54,0,LAY SAINT CHRISTOPHE,Lay-Saint-Christophe,Lay-Saint-Christophe
COM,54306,44,54,0,LAY SAINT REMY,Lay-Saint-Remy,Lay-Saint-Remy
COM,54307,44,54,0,LEBEUVILLE,Lebeuville,Lebeuville
COM,54308,44,54,0,LEINTREY,Leintrey,Leintrey
COM,54309,44,54,0,LEMAINVILLE,Lemainville,Lemainville
COM,54310,44,54,0,LEMENIL MITRY,Leménil-Mitry,Leménil-Mitry
COM,54311,44,54,0,LENONCOURT,Lenoncourt,Lenoncourt
COM,54312,44,54,0,LESMENILS,Lesménils,Lesménils
COM,54313,44,54,0,LETRICOURT,Létricourt,Létricourt
COM,54314,44,54,0,LEXY,Lexy,Lexy
COM,54315,44,54,0,LEYR,Leyr,Leyr
COM,54316,44,54,0,LIMEY REMENAUVILLE,Limey-Remenauville,Limey-Remenauville
COM,54317,44,54,0,LIRONVILLE,Lironville,Lironville
COM,54318,44,54,0,LIVERDUN,Liverdun,Liverdun
COM,54320,44,54,0,LOISY,Loisy,Loisy
COM,54321,44,54,0,LONGLAVILLE,Longlaville,Longlaville
COM,54322,44,54,0,LONGUYON,Longuyon,Longuyon
COM,54323,44,54,0,LONGWY,Longwy,Longwy
COM,54324,44,54,0,LOREY,Lorey,Lorey
COM,54325,44,54,0,LOROMONTZEY,Loromontzey,Loromontzey
COM,54326,44,54,0,LUBEY,Lubey,Lubey
COM,54327,44,54,0,LUCEY,Lucey,Lucey
COM,54328,44,54,0,LUDRES,Ludres,Ludres
COM,54329,44,54,0,LUNEVILLE,Lunéville,Lunéville
COM,54330,44,54,0,LUPCOURT,Lupcourt,Lupcourt
COM,54331,44,54,0,MAGNIERES,Magnières,Magnières
COM,54332,44,54,0,MAIDIERES,Maidières,Maidières
COM,54333,44,54,0,MAILLY SUR SEILLE,Mailly-sur-Seille,Mailly-sur-Seille
COM,54334,44,54,0,MAIRY MAINVILLE,Mairy-Mainville,Mairy-Mainville
COM,54335,44,54,0,MAIXE,Maixe,Maixe
COM,54336,44,54,0,MAIZIERES,Maizières,Maizières
COM,54337,44,54,0,MALAVILLERS,Malavillers,Malavillers
COM,54338,44,54,0,MALLELOY,Malleloy,Malleloy
COM,54339,44,54,0,MALZEVILLE,Malzéville,Malzéville
COM,54340,44,54,0,MAMEY,Mamey,Mamey
COMD,54341,,,0,MANCE,Mance,Mance
COMD,54342,,,0,MANCIEULLES,Mancieulles,Mancieulles
COM,54343,44,54,0,MANDRES AUX QUATRE TOURS,Mandres-aux-Quatre-Tours,Mandres-aux-Quatre-Tours
COM,54344,44,54,0,MANGONVILLE,Mangonville,Mangonville
COM,54345,44,54,0,MANONCOURT EN VERMOIS,Manoncourt-en-Vermois,Manoncourt-en-Vermois
COM,54346,44,54,0,MANONCOURT EN WOEVRE,Manoncourt-en-Woëvre,Manoncourt-en-Woëvre
COM,54348,44,54,0,MANONVILLE,Manonville,Manonville
COM,54349,44,54,0,MANONVILLER,Manonviller,Manonviller
COM,54350,44,54,0,MARAINVILLER,Marainviller,Marainviller
COM,54351,44,54,0,MARBACHE,Marbache,Marbache
COM,54352,44,54,0,MARON,Maron,Maron
COM,54353,44,54,0,MARS LA TOUR,Mars-la-Tour,Mars-la-Tour
COM,54354,44,54,0,MARTHEMONT,Marthemont,Marthemont
COM,54355,44,54,0,MARTINCOURT,Martincourt,Martincourt
COM,54356,44,54,0,MATTEXEY,Mattexey,Mattexey
COM,54357,44,54,0,MAXEVILLE,Maxéville,Maxéville
COM,54358,44,54,0,MAZERULLES,Mazerulles,Mazerulles
COM,54359,44,54,0,MEHONCOURT,Méhoncourt,Méhoncourt
COM,54360,44,54,0,MENIL LA TOUR,Ménil-la-Tour,Ménil-la-Tour
COM,54362,44,54,0,MERCY LE BAS,Mercy-le-Bas,Mercy-le-Bas
COM,54363,44,54,0,MERCY LE HAUT,Mercy-le-Haut,Mercy-le-Haut
COM,54364,44,54,0,MEREVILLE,Méréville,Méréville
COM,54365,44,54,0,MERVILLER,Merviller,Merviller
COM,54366,44,54,0,MESSEIN,Messein,Messein
COM,54367,44,54,0,MEXY,Mexy,Mexy
COM,54368,44,54,0,MIGNEVILLE,Mignéville,Mignéville
COM,54369,44,54,0,MILLERY,Millery,Millery
COM,54370,44,54,0,MINORVILLE,Minorville,Minorville
COM,54371,44,54,0,MOINEVILLE,Moineville,Moineville
COM,54372,44,54,0,MOIVRONS,Moivrons,Moivrons
COM,54373,44,54,0,MONCEL LES LUNEVILLE,Moncel-lès-Lunéville,Moncel-lès-Lunéville
COM,54374,44,54,0,MONCEL SUR SEILLE,Moncel-sur-Seille,Moncel-sur-Seille
COM,54375,44,54,0,MONTAUVILLE,Montauville,Montauville
COM,54376,44,54,0,MONTENOY,Montenoy,Montenoy
COM,54377,44,54,0,MONTIGNY,Montigny,Montigny
COM,54378,44,54,0,MONTIGNY SUR CHIERS,Montigny-sur-Chiers,Montigny-sur-Chiers
COM,54379,44,54,0,MONT L ETROIT,Mont-l'Étroit,Mont-l'Étroit
COM,54380,44,54,0,MONT LE VIGNOBLE,Mont-le-Vignoble,Mont-le-Vignoble
COM,54381,44,54,0,MONTREUX,Montreux,Montreux
COM,54382,44,54,0,MONT SAINT MARTIN,Mont-Saint-Martin,Mont-Saint-Martin
COM,54383,44,54,0,MONT SUR MEURTHE,Mont-sur-Meurthe,Mont-sur-Meurthe
COM,54385,44,54,0,MORFONTAINE,Morfontaine,Morfontaine
COM,54386,44,54,0,MORIVILLER,Moriviller,Moriviller
COM,54387,44,54,0,MORVILLE SUR SEILLE,Morville-sur-Seille,Morville-sur-Seille
COM,54388,44,54,0,MOUACOURT,Mouacourt,Mouacourt
COM,54389,44,54,0,MOUAVILLE,Mouaville,Mouaville
COM,54390,44,54,0,MOUSSON,Mousson,Mousson
COM,54391,44,54,0,MOUTIERS,Moutiers,Moutiers
COM,54392,44,54,0,MOUTROT,Moutrot,Moutrot
COM,54393,44,54,0,MOYEN,Moyen,Moyen
COM,54394,44,54,0,MURVILLE,Murville,Murville
COM,54395,44,54,0,NANCY,Nancy,Nancy
COM,54396,44,54,0,NEUFMAISONS,Neufmaisons,Neufmaisons
COM,54397,44,54,0,NEUVES MAISONS,Neuves-Maisons,Neuves-Maisons
COM,54398,44,54,0,NEUVILLER LES BADONVILLER,Neuviller-lès-Badonviller,Neuviller-lès-Badonviller
COM,54399,44,54,0,NEUVILLER SUR MOSELLE,Neuviller-sur-Moselle,Neuviller-sur-Moselle
COM,54400,44,54,0,NOMENY,Nomeny,Nomeny
COM,54401,44,54,0,NONHIGNY,Nonhigny,Nonhigny
COM,54402,44,54,0,NORROY LE SEC,Norroy-le-Sec,Norroy-le-Sec
COM,54403,44,54,0,NORROY LES PONT A MOUSSON,Norroy-lès-Pont-à-Mousson,Norroy-lès-Pont-à-Mousson
COM,54404,44,54,0,NOVIANT AUX PRES,Noviant-aux-Prés,Noviant-aux-Prés
COM,54405,44,54,1,OCHEY,Ochey,Ochey
COM,54406,44,54,1,OGEVILLER,Ogéviller,Ogéviller
COM,54407,44,54,1,OGNEVILLE,Ognéville,Ognéville
COM,54408,44,54,1,OLLEY,Olley,Olley
COM,54409,44,54,1,OMELMONT,Omelmont,Omelmont
COM,54410,44,54,1,ONVILLE,Onville,Onville
COM,54411,44,54,1,ORMES ET VILLE,Ormes-et-Ville,Ormes-et-Ville
COM,54412,44,54,1,OTHE,Othe,Othe
COM,54413,44,54,1,OZERAILLES,Ozerailles,Ozerailles
COM,54414,44,54,0,PAGNEY DERRIERE BARINE,Pagney-derrière-Barine,Pagney-derrière-Barine
COM,54415,44,54,0,PAGNY SUR MOSELLE,Pagny-sur-Moselle,Pagny-sur-Moselle
COM,54416,44,54,0,PANNES,Pannes,Pannes
COM,54417,44,54,0,PAREY SAINT CESAIRE,Parey-Saint-Césaire,Parey-Saint-Césaire
COM,54418,44,54,0,PARROY,Parroy,Parroy
COM,54419,44,54,0,PARUX,Parux,Parux
COM,54420,44,54,0,PETIT FAILLY,Petit-Failly,Petit-Failly
COM,54421,44,54,0,PETITMONT,Petitmont,Petitmont
COM,54422,44,54,0,PETTONVILLE,Pettonville,Pettonville
COM,54423,44,54,0,PEXONNE,Pexonne,Pexonne
COM,54424,44,54,0,PHLIN,Phlin,Phlin
COM,54425,44,54,0,PIENNES,Piennes,Piennes
COM,54426,44,54,0,PIERRE LA TREICHE,Pierre-la-Treiche,Pierre-la-Treiche
COM,54427,44,54,0,PIERRE PERCEE,Pierre-Percée,Pierre-Percée
COM,54428,44,54,0,PIERREPONT,Pierrepont,Pierrepont
COM,54429,44,54,0,PIERREVILLE,Pierreville,Pierreville
COM,54430,44,54,0,POMPEY,Pompey,Pompey
COM,54431,44,54,0,PONT A MOUSSON,Pont-à-Mousson,Pont-à-Mousson
COM,54432,44,54,0,PONT SAINT VINCENT,Pont-Saint-Vincent,Pont-Saint-Vincent
COM,54433,44,54,0,PORT SUR SEILLE,Port-sur-Seille,Port-sur-Seille
COM,54434,44,54,0,PRAYE,Praye,Praye
COM,54435,44,54,0,PRENY,Prény,Prény
COM,54436,44,54,0,PREUTIN HIGNY,Preutin-Higny,Preutin-Higny
COM,54437,44,54,0,PULLIGNY,Pulligny,Pulligny
COM,54438,44,54,0,PULNEY,Pulney,Pulney
COM,54439,44,54,0,PULNOY,Pulnoy,Pulnoy
COM,54440,44,54,0,PUXE,Puxe,Puxe
COM,54441,44,54,0,PUXIEUX,Puxieux,Puxieux
COM,54442,44,54,0,QUEVILLONCOURT,Quevilloncourt,Quevilloncourt
COM,54443,44,54,0,RAON LES LEAU,Raon-lès-Leau,Raon-lès-Leau
COM,54444,44,54,0,RAUCOURT,Raucourt,Raucourt
COM,54445,44,54,0,RAVILLE SUR SANON,Raville-sur-Sânon,Raville-sur-Sânon
COM,54446,44,54,0,RECHICOURT LA PETITE,Réchicourt-la-Petite,Réchicourt-la-Petite
COM,54447,44,54,0,RECLONVILLE,Réclonville,Réclonville
COM,54449,44,54,0,REHAINVILLER,Rehainviller,Rehainviller
COM,54450,44,54,0,REHERREY,Reherrey,Reherrey
COM,54451,44,54,0,REHON,Réhon,Réhon
COM,54452,44,54,0,REILLON,Reillon,Reillon
COM,54453,44,54,0,REMBERCOURT SUR MAD,Rembercourt-sur-Mad,Rembercourt-sur-Mad
COM,54455,44,54,0,REMENOVILLE,Remenoville,Remenoville
COM,54456,44,54,0,REMEREVILLE,Réméréville,Réméréville
COM,54457,44,54,0,REMONCOURT,Remoncourt,Remoncourt
COM,54458,44,54,0,REPAIX,Repaix,Repaix
COM,54459,44,54,0,RICHARDMENIL,Richardménil,Richardménil
COM,54460,44,54,0,ROGEVILLE,Rogéville,Rogéville
COM,54461,44,54,0,ROMAIN,Romain,Romain
COM,54462,44,54,0,ROSIERES AUX SALINES,Rosières-aux-Salines,Rosières-aux-Salines
